id,label
1,0.9999927282333374
2,0.9999245405197144
3,0.9995768666267395
4,0.9999988079071045
5,0.00483348174020648
6,0.02639261819422245
7,6.778291572118178e-05
8,0.0032879046630114317
9,1.696881008683704e-05
10,0.007475445978343487
11,8.900000830180943e-05
12,0.9958176016807556
13,0.000884692242834717
14,0.10653211176395416
15,1.7412905606306595e-07
16,0.014939414337277412
17,0.9969537258148193
18,0.9999810457229614
19,5.854015762452036e-05
20,4.9307029257761315e-05
21,0.9999208450317383
22,0.17715008556842804
23,0.9997879862785339
24,0.9997168183326721
25,3.869282139135066e-08
26,0.9991388320922852
27,0.9999614953994751
28,0.000436535308836028
29,0.8678057789802551
30,0.9998989105224609
31,0.9999924898147583
32,0.7684106826782227
33,0.9414101243019104
34,0.0009648160194046795
35,0.0004450306296348572
36,0.0052215419709682465
37,0.0004126281419303268
38,0.031860921531915665
39,0.8954278230667114
40,0.00045952442451380193
41,0.9996548891067505
42,0.9999954700469971
43,0.9999489784240723
44,0.9999040365219116
45,2.5626952265156433e-05
46,0.9988229870796204
47,0.0005243149353191257
48,0.9998738765716553
49,0.9999415874481201
50,0.00724232941865921
51,0.00010805758938658983
52,3.671751073852647e-06
53,3.5046909033553675e-05
54,4.192262537117131e-08
55,0.00018844279111362994
56,0.9681195616722107
57,0.9999638795852661
58,0.0005059140385128558
59,0.9989808201789856
60,0.00590549036860466
61,0.0014092306373640895
62,0.9910019040107727
63,0.5334550142288208
64,4.937977791996673e-06
65,0.9999973773956299
66,0.9991661310195923
67,0.9993233680725098
68,2.218866029579658e-05
69,0.9990431666374207
70,0.999972939491272
71,0.999881386756897
72,0.9952424764633179
73,0.9999998807907104
74,0.9999194145202637
75,0.007333451882004738
76,0.9999756813049316
77,0.9999309778213501
78,0.9996050000190735
79,0.9989408850669861
80,1.268636424356373e-05
81,0.3994389474391937
82,2.139904427167494e-05
83,0.9999974966049194
84,0.6467218399047852
85,0.9935238361358643
86,0.845077633857727
87,0.999940037727356
88,0.9990677237510681
89,3.2915352221607463e-06
90,0.693510115146637
91,0.0041238097473979
92,2.4571394533268176e-05
93,0.0018039465649053454
94,0.9999868869781494
95,0.9993706345558167
96,0.0009048113715834916
97,0.9998831748962402
98,0.999160885810852
99,0.00011391440057195723
100,0.0001249337219633162
101,0.005198977421969175
102,0.9999967813491821
103,1.0914040338150244e-08
104,2.1631904019159265e-05
105,0.9947832226753235
