id,label
1,0.999990701675415
2,0.9999959468841553
3,0.9999998807907104
4,0.9999933242797852
5,9.386791498400271e-05
6,0.00011080680269515142
7,1.4561228454113007e-05
8,5.068380050943233e-05
9,7.161187568271998e-06
10,0.00098999566398561
11,0.0005980149726383388
12,0.9987555742263794
13,9.886984116747044e-06
14,0.001902121934108436
15,0.00029886519769206643
16,0.0010630120523273945
17,0.9996052384376526
18,0.9999986886978149
19,6.308771844487637e-06
20,9.085686906473711e-05
21,0.9999955892562866
22,2.2169431758811697e-05
23,0.9999996423721313
24,0.9999901056289673
25,2.133967200279585e-06
26,0.9998277425765991
27,0.9999502897262573
28,0.0003237270866520703
29,0.5086683630943298
30,0.999923586845398
31,0.9999992847442627
32,0.01753416657447815
33,0.99994957447052
34,0.0005978297558613122
35,8.197488205041736e-05
36,0.0005435354541987181
37,4.850279219681397e-05
38,1.1197862477274612e-05
39,0.9782285094261169
40,9.289410809287801e-05
41,0.9999845027923584
42,0.9999964237213135
43,0.9999994039535522
44,0.9998500347137451
45,0.00018905992328654975
46,0.9999939203262329
47,0.00015389910549856722
48,0.9999785423278809
49,0.9999982118606567
50,0.0018947572680190206
51,3.3394655474694446e-05
52,0.00010396220750408247
53,0.00016846711514517665
54,0.00010389521776232868
55,1.4732002000528155e-06
56,0.9999375343322754
57,0.9999879598617554
58,8.539135706087109e-06
59,0.9999929666519165
60,0.0028365408070385456
61,0.00033724491368047893
62,0.9996680021286011
63,0.00022918437025509775
64,0.021049467846751213
65,0.9999980926513672
66,0.9998867511749268
67,0.9999719858169556
68,5.5625400818826165e-06
69,0.9992485642433167
70,0.9999880790710449
71,0.9999911785125732
72,0.9999990463256836
73,0.9999927282333374
74,0.9999293088912964
75,0.000388562330044806
76,0.9999459981918335
77,0.9997859597206116
78,0.9999836683273315
79,0.999911904335022
80,0.00015079758304636925
81,0.020073499530553818
82,3.479003862594254e-05
83,0.9999945163726807
84,0.001432401011697948
85,0.9998509883880615
86,0.9988669157028198
87,0.9983683228492737
88,0.9999980926513672
89,4.179698407824617e-06
90,1.0802282304211985e-05
91,0.00036040120176039636
92,7.297896900126943e-06
93,2.8501979613793083e-05
94,0.9999395608901978
95,0.9996341466903687
96,2.4913572360674152e-06
97,0.9998844861984253
98,0.9989860653877258
99,2.6200408683507703e-05
100,1.7059821402654052e-05
101,2.8110893254051916e-05
102,0.9999822378158569
103,1.0102726264449302e-05
104,5.894545438422938e-07
105,0.9898555278778076
106,0.9999808073043823
107,2.0436371414689347e-05
108,4.301491208025254e-05
109,0.9025154113769531
110,0.9999394416809082
111,0.9953616261482239
112,0.9999784231185913
113,0.9879586696624756
114,4.461852222448215e-05
115,7.747497875243425e-05
116,2.9915324830653844e-06
117,0.00012011906073894352
118,0.9996988773345947
119,0.9999966621398926
120,0.00018170129624195397
121,0.0008990821661427617
122,4.636833637050586e-06
123,3.10031246044673e-05
124,1.5449152215296635e-06
125,1.1090628504462074e-05
126,0.30002954602241516
127,0.9998929500579834
128,2.0828567357966676e-05
129,1.4555231246049516e-05
130,0.9965395927429199
131,0.9998927116394043
132,0.9998407363891602
133,1.1874092706420925e-05
134,8.442710532108322e-05
135,0.00015366448496934026
136,5.843115559400758e-06
137,1.0
138,0.9977437257766724
139,4.6801334974588826e-05
140,0.0037152874283492565
141,0.00020114987273700535
142,0.9999979734420776
143,0.9999592304229736
144,0.006952356547117233
145,7.107048440957442e-05
146,1.0
147,0.9998321533203125
148,0.6854449510574341
149,6.434267561417073e-05
150,0.0020298941526561975
151,0.9958338737487793
152,3.65593696187716e-05
153,1.2136852092226036e-05
154,0.006746315397322178
155,0.9999958276748657
156,0.00016391827375628054
157,0.000237295898841694
158,0.9999703168869019
159,0.9999912977218628
160,0.9999923706054688
161,2.4478147679474205e-05
162,0.00023240390873979777
163,5.805268756375881e-06
164,0.999997615814209
165,0.00013979752839077264
166,0.007465984206646681
167,0.9999998807907104
168,7.731586811132729e-05
169,0.00019897945458069444
170,0.002263413043692708
171,0.0007013819413259625
172,0.9996674060821533
173,0.9862042665481567
174,0.004660395439714193
175,0.9999998807907104
176,0.9999921321868896
177,0.9999666213989258
178,0.9999873638153076
179,0.9853643774986267
180,0.00013589035370387137
181,0.9999997615814209
182,0.999998927116394
183,0.004766914993524551
184,0.0005274012219160795
185,5.1818573410855606e-05
186,0.00015840676496736705
187,0.0002189538354286924
188,0.00025472405832260847
189,0.02408580482006073
190,0.9999990463256836
191,0.0003811251081060618
192,1.8413085854263045e-05
193,0.001086289412342012
194,2.136889953874288e-08
195,0.9992780089378357
196,0.9997418522834778
197,0.9854393005371094
198,3.005324469995685e-05
199,0.9925093650817871
200,0.9121949076652527
201,0.9998959302902222
202,3.7485963844119397e-07
203,0.9997591376304626
204,0.9999984502792358
205,1.02983285614755e-05
206,1.9907174646505155e-05
207,0.9989989399909973
208,2.5627482500567567e-06
209,2.572151061031036e-05
210,3.1116414902498946e-06
211,0.9997742772102356
212,0.9999719858169556
213,0.006939657498151064
214,0.9911611080169678
215,0.9999247789382935
216,0.999748170375824
217,0.9999548196792603
218,2.071411108772736e-05
219,0.9999940395355225
220,0.9999457597732544
221,7.149608904910565e-07
222,0.9996246099472046
223,0.9994825124740601
224,9.688785212347284e-06
225,0.9999426603317261
226,0.9998862743377686
227,0.9990488886833191
228,2.5772656954359263e-05
229,0.9999961853027344
230,2.4855811716406606e-05
231,0.9999680519104004
232,0.11834919452667236
233,1.6064453802755452e-06
234,9.749932360136881e-06
235,0.9999701976776123
236,0.9828277826309204
237,5.543006045627408e-05
238,0.9993398785591125
239,2.956354910566006e-05
240,0.9998123049736023
241,0.999365508556366
242,0.9999759197235107
243,6.4314335759263486e-06
244,0.9992252588272095
245,0.9997851252555847
246,5.693158527719788e-06
247,0.9999997615814209
248,6.8215877035981975e-06
249,1.7365293388138525e-05
250,0.9999980926513672
251,0.9999929666519165
252,8.995883717943798e-07
253,0.9946947693824768
254,1.3124678162057535e-06
255,6.671105074929073e-05
256,0.0011855129851028323
257,0.9999856948852539
258,0.9999556541442871
259,1.2433625670382753e-05
260,3.7249246815918013e-05
261,8.14125087345019e-05
262,0.9998985528945923
263,0.0014926566509529948
264,0.0008044330752454698
265,0.9997307658195496
266,3.141599154332653e-05
267,0.00025095269666053355
268,7.051825377857313e-05
269,0.9999910593032837
270,0.9999958276748657
271,0.9999923706054688
272,0.00023227631754707545
273,0.9999933242797852
274,3.7077302295074333e-06
275,0.0072538964450359344
276,0.9999096393585205
277,0.994135856628418
278,0.0002587790077086538
279,1.5208595868898556e-05
280,0.9999827146530151
281,0.9999028444290161
282,0.9999997615814209
283,2.8775086320820265e-05
284,0.9999997615814209
285,3.467761416686699e-05
286,0.9999752044677734
287,4.75738852401264e-06
288,0.00030031384085305035
289,0.9999972581863403
290,0.00023132949718274176
291,0.00015677890041843057
292,0.9999752044677734
293,0.9997187256813049
294,0.0036796974018216133
295,0.00028330853092484176
296,0.9999921321868896
297,0.999998927116394
298,0.9998053908348083
299,0.999995231628418
300,1.559855809318833e-05
301,0.0014622325543314219
302,7.619745883857831e-05
303,3.850058055832051e-05
304,7.105157419573516e-05
305,0.0007895122980698943
306,0.9999825954437256
307,0.99998939037323
308,0.00010768450738396496
309,0.0002889982715714723
310,0.006507847923785448
311,0.00012575509026646614
312,0.01132873073220253
313,0.0006006216281093657
314,0.013151103630661964
315,0.9998853206634521
316,0.00016532109293621033
317,0.999997615814209
318,0.00012355799844954163
319,0.9998483657836914
320,0.00041906203841790557
321,0.00025163358077406883
322,0.9982428550720215
323,0.0014635391999036074
324,2.8570208087330684e-05
325,0.9991390705108643
326,0.9965478777885437
327,0.9971530437469482
328,0.9999990463256836
329,5.040357336838497e-06
330,0.006696471944451332
331,0.8824902176856995
332,0.996269702911377
333,0.9985958933830261
334,1.1060577890020795e-05
335,1.482686639064923e-05
336,0.001600771676748991
337,0.9999892711639404
338,2.788833057820739e-07
339,1.1744479166964084e-07
340,5.033273282606388e-07
341,9.963724733097479e-05
342,6.478924478869885e-05
343,0.0011729862308129668
344,0.0022983611561357975
345,8.310648263432086e-05
346,0.999937891960144
347,0.00010105811816174537
348,0.9998300075531006
349,0.0003899847506545484
350,0.9999778270721436
351,1.1316650670778472e-05
352,0.9999939203262329
353,0.9996882677078247
354,0.9951504468917847
355,0.9999532699584961
356,0.9999924898147583
357,1.3215482397299638e-07
358,0.9998733997344971
359,6.297738082139404e-07
360,0.00013277363905217499
361,0.9992355108261108
362,8.237821748480201e-05
363,0.9999879598617554
364,4.791578476215363e-07
365,0.9996862411499023
366,0.999901533126831
367,0.9999440908432007
368,0.9999459981918335
369,0.9999945163726807
370,0.9999107122421265
371,0.9999485015869141
372,0.0001859361946117133
373,0.99989914894104
374,7.085657125571743e-05
375,0.9988505840301514
376,4.175236426817719e-06
377,0.9979678988456726
378,1.3641219993587583e-06
379,0.99994957447052
380,0.9983075857162476
381,0.9817313551902771
382,3.986056981375441e-05
383,0.999990701675415
384,0.999993085861206
385,0.9999698400497437
386,7.572567483293824e-06
387,0.0007489745039492846
388,2.783370121051121e-07
389,0.99989914894104
390,2.9254348191898316e-05
391,0.017950458452105522
392,0.40939944982528687
393,5.930678071308648e-06
394,0.9999899864196777
395,0.9998120665550232
396,0.0026318880263715982
397,0.9999854564666748
398,8.51850529670628e-07
399,0.9999904632568359
400,0.918613851070404
401,0.9999494552612305
402,5.7239176953771675e-08
403,0.9995989203453064
404,5.063177377451211e-05
405,0.9991986155509949
406,0.9978297352790833
407,2.9700460800086148e-05
408,5.61269698664546e-05
409,0.00521199032664299
410,7.445549385920458e-07
411,0.9999150037765503
412,0.9997065663337708
413,0.9999305009841919
414,3.918950824299827e-05
415,0.9997897744178772
416,4.326364887674572e-06
417,0.9990113973617554
418,0.9997681975364685
419,0.998566210269928
420,0.9998606443405151
421,0.9999881982803345
422,0.9998570680618286
423,0.9999982118606567
424,0.9999884366989136
425,0.9999828338623047
426,6.945213044673437e-07
427,0.9849812984466553
428,3.9304768506553955e-06
429,0.9998513460159302
430,0.9999909400939941
431,0.999997615814209
432,5.164201866136864e-05
433,0.9844909310340881
434,0.9979562759399414
435,0.9999796152114868
436,0.00015724483819212765
437,3.183659771366365e-07
438,0.6281495690345764
439,0.9999614953994751
440,0.9702192544937134
441,6.444277914852137e-06
442,2.300073902006261e-05
443,0.9987497329711914
444,2.1074303731438704e-05
445,1.5729279766674154e-05
446,0.9991747736930847
447,5.48493653695914e-06
448,7.563928193121683e-06
449,3.7042948406451615e-06
450,0.9999942779541016
451,4.7598023229511455e-06
452,0.8768874406814575
453,0.999990701675415
454,2.3254031020769617e-06
455,7.666090823477134e-06
456,3.5398825275478885e-06
457,0.9995062351226807
458,0.01109162624925375
459,0.9999752044677734
460,0.7425801157951355
461,0.02918744459748268
462,1.089098873308103e-06
463,0.9994603991508484
464,2.1054134776932187e-05
465,2.9370248739724047e-06
466,0.9964444041252136
467,0.9999815225601196
468,2.4617731924081454e-06
469,0.9996447563171387
470,0.9999463558197021
471,4.989092121832073e-05
472,0.9996874332427979
473,0.9998216032981873
474,0.9938110709190369
475,0.999998927116394
476,4.030027412227355e-05
477,7.458154141204432e-05
478,8.21207959234016e-06
479,0.9999713897705078
480,0.9896591305732727
481,0.999988317489624
482,0.9997960925102234
483,0.9943451881408691
484,3.4101576602552086e-05
485,0.9773440957069397
486,0.9999996423721313
487,0.00019640800019260496
488,2.5689459448585694e-07
489,0.8234094381332397
490,0.9992629885673523
491,0.9999920129776001
492,6.323671186692081e-07
493,0.0001316703128395602
494,2.480710099916905e-05
495,0.9999419450759888
496,0.9998757839202881
497,1.535746196168475e-05
498,0.983712911605835
499,0.9998966455459595
500,0.00034987161052413285
501,0.9992934465408325
502,2.8887727694382193e-06
503,0.9999427795410156
504,9.827197573031299e-06
505,1.241024165210547e-05
506,3.0542726108251372e-06
507,0.9999982118606567
508,0.9999445676803589
509,0.999963641166687
510,0.9998874664306641
511,0.9999940395355225
512,1.5137388800212648e-05
513,0.9999743700027466
514,9.634061279939488e-05
515,0.9997612833976746
516,0.9999935626983643
517,0.9999966621398926
518,0.9983202815055847
519,1.2522876204457134e-05
520,5.388926638261182e-06
521,0.9999994039535522
522,7.634015491930768e-05
523,0.9999997615814209
524,0.0003076016728300601
525,0.0009258509962819517
526,2.1999701857566833e-05
527,0.995539128780365
528,0.9999521970748901
529,8.124925079755485e-05
530,0.00033721356885507703
531,0.999915599822998
532,0.7664908170700073
533,0.0003286735445726663
534,0.9999974966049194
535,3.0184937713784166e-05
536,0.999985933303833
537,1.844922371674329e-05
538,0.0012705002445727587
539,0.00027935419348068535
540,0.9999995231628418
541,1.7291047697653994e-05
542,0.9999939203262329
543,4.483476004679687e-06
544,0.0002508385805413127
545,0.9999591112136841
546,0.0829145610332489
547,1.0
548,0.9999988079071045
549,3.02485659631202e-06
550,1.8201226339442655e-05
551,0.6565653085708618
552,0.9999653100967407
553,0.0028636122588068247
554,0.000856999889947474
555,0.9995868802070618
556,6.485512130893767e-06
557,0.9978748559951782
558,0.9999591112136841
559,0.999992847442627
560,0.999997615814209
561,3.3932858059415594e-05
562,8.44296082505025e-05
563,3.3119615636678645e-06
564,1.7217508911926416e-06
565,0.9999654293060303
566,9.810867049964145e-05
567,3.7477173464139923e-05
568,0.9999157190322876
569,0.999955415725708
570,0.00010061867942567915
571,0.18384847044944763
572,1.7951835616258904e-05
573,0.005631503649055958
574,0.9999582767486572
575,8.125715248752385e-05
576,0.2145429104566574
577,0.018471768125891685
578,1.0934513738902751e-05
579,0.000497253320645541
580,9.211555880028754e-05
581,1.0
582,0.9999998807907104
583,6.781679985579103e-05
584,0.00026263640029355884
585,0.9999991655349731
586,6.543018389493227e-05
587,9.368782798446773e-07
588,0.004253411199897528
589,0.0018731743330135942
590,0.9974377155303955
591,0.9999374151229858
592,0.0008877334767021239
593,0.9998946189880371
594,0.9999998807907104
595,0.9998212456703186
596,0.00038969688466750085
597,0.998471200466156
598,0.00014840172661934048
599,3.1432082323590294e-05
600,0.0009364853031001985
601,0.977424144744873
